Date,SalesRepID,SalesRep,SalesRepPhone,SalesRepBranch,SalesRepEmail,ProductID,Product,CustomerID,Customer,CustomerRegion,Units,UnitPrice,TotalRevenue
29/11/2019,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR010,Noodles,C001,White Rock Ltd,MEA,2,47,94
29/11/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR003,Wheat,C001,White Rock Ltd,MEA,2,48,96
29/11/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,2,39.9,79.8
29/11/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR008,Power Oil,C003,Holmes View Plc,Europe,4,92,368
29/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,3,68.85,206.55
29/11/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,1,22.95,22.95
29/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR009,Spaghetti,C006,Jameson & Sons,Australia,2,40,80
29/11/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR008,Power Oil,C007,Art House Publications,MEA,3,72,216
29/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR009,Spaghetti,C008,Bunkmates LLC,Australia,1,20,20
29/11/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,3,72,216
29/11/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,3,68.85,206.55
29/11/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,2,43.9,87.8
29/11/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,1,22.95,22.95
29/11/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR008,Power Oil,C003,Holmes View Plc,Europe,2,48,96
29/11/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,2,45.9,91.8
29/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,2,45.9,91.8
29/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR003,Wheat,C006,Jameson & Sons,Australia,1,24,24
29/11/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR008,Power Oil,C007,Art House Publications,MEA,2,46,92
29/11/2019,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR003,Wheat,C001,White Rock Ltd,MEA,2,48,96
29/11/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,2,66,132
29/11/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR006,Milk,C003,Holmes View Plc,Europe,2,45.9,91.8
29/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,3,59.85,179.55
29/11/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,2,46,92
29/11/2019,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR007,Five Alive,C006,Jameson & Sons,Australia,3,68.85,206.55
29/11/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR008,Power Oil,C007,Art House Publications,MEA,3,75,225
29/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C008,Bunkmates LLC,Australia,2,64,128
29/11/2019,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR005,Milo,C004,Nested Shelters,Europe,2,159.9,319.8
29/11/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR010,Noodles,C005,Prime Waters Ltd,United States,3,67.5,202.5
29/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,1,34,34
29/11/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,3,68.85,206.55
29/11/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR004,Corn Flakes,C002,Sterling Homes Pty,United States,3,87,261
29/11/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR006,Milk,C003,Holmes View Plc,Europe,3,68.85,206.55
29/11/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,1,22.95,22.95
29/11/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,1,19.95,19.95
29/11/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR006,Milk,C006,Jameson & Sons,Australia,2,45.9,91.8
29/11/2019,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR002,Semolina,C007,Art House Publications,MEA,2,66,132
29/11/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR004,Corn Flakes,C008,Bunkmates LLC,Australia,4,120,480
29/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR004,Corn Flakes,C004,Nested Shelters,Europe,1,29,29
29/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,1,24,24
29/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR010,Noodles,C001,White Rock Ltd,MEA,2,47,94
29/11/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR008,Power Oil,C002,Sterling Homes Pty,United States,1,24,24
29/11/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR008,Power Oil,C003,Holmes View Plc,Europe,2,48,96
29/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,1,23,23
29/11/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,3,102,306
29/11/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR005,Milo,C006,Jameson & Sons,Australia,1,77.95,77.95
30/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,3,65.85,197.55
30/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,3,56.85,170.55
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,2,66,132
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR009,Spaghetti,C003,Holmes View Plc,Europe,2,40,80
30/11/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR003,Wheat,C004,Nested Shelters,Europe,4,96,384
30/11/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,2,43.9,87.8
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR005,Milo,C006,Jameson & Sons,Australia,11,835.45,9189.95
30/11/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR004,Corn Flakes,C007,Art House Publications,MEA,1,28,28
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR002,Semolina,C008,Bunkmates LLC,Australia,1,33,33
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,2,45.9,91.8
30/11/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,21,478.8,10054.8
30/11/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,1,19.95,19.95
30/11/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,4,91.8,367.2
30/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR011,Biscuits,C002,Sterling Homes Pty,United States,1,26.5,26.5
30/11/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR003,Wheat,C003,Holmes View Plc,Europe,4,100,400
30/11/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR004,Corn Flakes,C004,Nested Shelters,Europe,3,87,261
30/11/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,21,457.8,9613.8
30/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,3,102,306
30/11/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR011,Biscuits,C007,Art House Publications,MEA,2,55,110
30/11/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR009,Spaghetti,C008,Bunkmates LLC,Australia,2,38,76
30/11/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,15,342,5130
30/11/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,3,68.85,206.55
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,1,22.95,22.95
30/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C002,Sterling Homes Pty,United States,2,45.9,91.8
30/11/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,11,208.45,2292.95
30/11/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,1,22.95,22.95
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR005,Milo,C005,Prime Waters Ltd,United States,3,239.85,719.55
30/11/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,2,66,132
30/11/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR010,Noodles,C007,Art House Publications,MEA,1,23.5,23.5
30/11/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,1,22.95,22.95
30/11/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR007,Five Alive,C002,Sterling Homes Pty,United States,3,65.85,197.55
30/11/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,2,64,128
30/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,2,66,132
30/11/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR012,Onga,C005,Prime Waters Ltd,United States,3,54,162
30/11/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,1,33,33
30/11/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR003,Wheat,C007,Art House Publications,MEA,1,24,24
30/11/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR007,Five Alive,C008,Bunkmates LLC,Australia,1,21.95,21.95
30/11/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR003,Wheat,C004,Nested Shelters,Europe,3,72,216
30/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR004,Corn Flakes,C005,Prime Waters Ltd,United States,2,60,120
30/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR012,Onga,C001,White Rock Ltd,MEA,3,54,162
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,2,45.9,91.8
30/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,2,64,128
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,3,59.85,179.55
30/11/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR010,Noodles,C004,Nested Shelters,Europe,1,22.5,22.5
30/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR009,Spaghetti,C005,Prime Waters Ltd,United States,2,40,80
30/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C006,Jameson & Sons,Australia,2,45.9,91.8
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR012,Onga,C007,Art House Publications,MEA,2,36,72
30/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR009,Spaghetti,C008,Bunkmates LLC,Australia,1,19,19
30/11/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,3,68.85,206.55
30/11/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,1,21.95,21.95
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR009,Spaghetti,C001,White Rock Ltd,MEA,2,42,84
30/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,20,379,7580
30/11/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR010,Noodles,C003,Holmes View Plc,Europe,1,22.5,22.5
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,3,68.85,206.55
30/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,2,39.9,79.8
30/11/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR012,Onga,C006,Jameson & Sons,Australia,2,36,72
30/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR009,Spaghetti,C007,Art House Publications,MEA,2,40,80
30/11/2019,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,1,19.95,19.95
30/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C002,Sterling Homes Pty,United States,22,479.6,10551.2
30/11/2019,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR009,Spaghetti,C003,Holmes View Plc,Europe,1,20,20
30/11/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,1,22.95,22.95
30/11/2019,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,1,22.95,22.95
30/11/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C006,Jameson & Sons,Australia,3,68.85,206.55
30/11/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR002,Semolina,C007,Art House Publications,MEA,2,66,132
30/11/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR009,Spaghetti,C008,Bunkmates LLC,Australia,3,63,189
30/11/2019,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,1,34,34
30/11/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,4,91.8,367.2
30/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,1,32,32
30/11/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,1,19.95,19.95
30/11/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,1,22.95,22.95
30/11/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,3,102,306
30/11/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR009,Spaghetti,C004,Nested Shelters,Europe,3,63,189
01/12/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,4,87.8,351.2
01/12/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR004,Corn Flakes,C006,Jameson & Sons,Australia,3,90,270
01/12/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,1,19.95,19.95
01/12/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C008,Bunkmates LLC,Australia,2,66,132
01/12/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,3,99,297
01/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,2,45.9,91.8
01/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C001,White Rock Ltd,MEA,1,24,24
01/12/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR005,Milo,C002,Sterling Homes Pty,United States,3,239.85,719.55
01/12/2019,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,3,96,288
01/12/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,3,72,216
01/12/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR011,Biscuits,C005,Prime Waters Ltd,United States,1,27.5,27.5
01/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR004,Corn Flakes,C006,Jameson & Sons,Australia,2,56,112
01/12/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR008,Power Oil,C007,Art House Publications,MEA,2,48,96
01/12/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR004,Corn Flakes,C001,White Rock Ltd,MEA,1,29,29
01/12/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,12,387.6,4651.2
01/12/2019,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,2,43.9,87.8
01/12/2019,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR011,Biscuits,C004,Nested Shelters,Europe,1,26.5,26.5
01/12/2019,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,2,45.9,91.8
01/12/2019,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR006,Milk,C006,Jameson & Sons,Australia,1,22.95,22.95
01/12/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,1,22.95,22.95
01/12/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR012,Onga,C008,Bunkmates LLC,Australia,1,19,19
01/12/2019,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR009,Spaghetti,C004,Nested Shelters,Europe,1,21,21
01/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,2,39.9,79.8
01/12/2019,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR009,Spaghetti,C001,White Rock Ltd,MEA,2,38,76
01/12/2019,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR010,Noodles,C001,White Rock Ltd,MEA,2,47,94
01/12/2019,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,3,68.85,206.55
01/12/2019,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,2,45.9,91.8
01/12/2019,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,1,21.95,21.95
01/12/2019,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,1,24,24
